# Cameras (116)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
frame0000	-0.0282309722856340	-0.7395004536233644	1.1140910646254973	-1.0847523095010274	-0.1105418669253375	0.2421030060890703	0.9999892114912885	0.0042612490538914	0.0018489612034325	-0.0042254741468132	0.9998117054637989	-0.0189393501948888	-0.0019293183422395	0.0189313331297807	0.9998189247842149
frame0005	-0.0288233428290079	-0.7194077897486381	1.0995720253241288	-0.7409298066724603	-0.1889658526233322	0.2898729906693921	0.9999817635031087	0.0051014413068037	0.0032323300892914	-0.0050591890018928	0.9999033745749182	-0.0129478229959342	-0.0032980703230872	0.0129312339041621	0.9999109489958894
frame0010	-0.0293222515551319	-0.6998567875945577	1.0787341024147938	-0.5233514453747896	-0.1985675748724340	0.3053348414927244	0.9999797950879373	0.0053605058510263	0.0034167810740461	-0.0053290410782280	0.9999439157185991	-0.0091524170874071	-0.0034656510316829	0.0091340239969258	0.9999522782955946
frame0015	-0.0245722624023500	-0.6795100531140709	1.0564322523369141	-0.3432615659911524	-0.2071428490871852	0.2215006630194982	0.9999859921260408	0.0038874960898298	0.0035920642881036	-0.0038658809707217	0.9999744975039312	-0.0060049401396260	-0.0036153168628106	0.0059909695302044	0.9999755185843651
frame0020	-0.0203995500820283	-0.6597919344263274	1.0259340597345812	-0.3347691239576435	-0.1715029062360517	0.1693179207091816	0.9999911536612778	0.0029725895209010	0.0029759554309796	-0.0029551376590559	0.9999785126791755	-0.0058516101510782	-0.0029932859206860	0.0058427640277870	0.9999784509417755
frame0025	-0.0161148983247153	-0.6399518868885370	0.9979230879615020	-0.2627732461456919	-0.1478557386362571	0.1022800826147281	0.9999950770040085	0.0017969395635303	0.0025723483342050	-0.0017851173088722	0.9999878686915482	-0.0045908415272675	-0.0025805665930241	0.0045862269830372	0.9999861535031969
frame0030	-0.0112360502795301	-0.6218618575496399	0.9655244975455580	-0.2547893219197826	-0.0971581080025969	-0.0003658711772733	0.9999985622317397	0.0000011551360538	0.0016957396967952	0.0000063856475006	0.9999901125283717	-0.0044468870818116	-0.0016957280669766	0.0044468915166145	0.9999886747669507
frame0035	-0.0072379624986693	-0.6035729975126430	0.9361174878923041	-0.1764019267076880	-0.0712433317509318	-0.1151252188710002	0.9999972082707560	-0.0020054749934482	0.0012496082366307	0.0020093112160108	0.9999932495469794	-0.0030762849201643	-0.0012434303887289	0.0030787871838552	0.9999944874599784
frame0040	0.0012126560990283	-0.5882745583551907	0.9007084340890124	-0.2443683428271670	-0.0209197094009632	-0.2969905923335032	0.9999864992275891	-0.0051818361137597	0.0003872170470107	0.0051834401263883	0.9999774788402999	-0.0042630693935408	-0.0003651177994948	0.0042650189551902	0.9999908381091821
frame0045	0.0019522714689511	-0.5716727046725441	0.8536031886687413	-0.6128240436600635	0.0105264679068331	-0.2917701827901257	0.9999870171354017	-0.0050940020463083	-0.0001292431585703	0.0050923282537543	0.9999298252525437	-0.0106963902029423	0.0001837215225462	0.0106955931845686	0.9999427836295597
frame0050	-0.0044081047231184	-0.5541176625102765	0.8153930474155038	-0.8351223180659685	-0.1207607873735156	-0.1678898312955118	0.9999934857450480	-0.0028991954538437	0.0021501472482771	0.0029302196349944	0.9998895746752416	-0.0145688801441710	-0.0021076717864874	0.0145750856424564	0.9998915564190727
frame0055	-0.0094479802721886	-0.5363610257523596	0.7829119911119913	-0.9151472718566115	-0.1807451775354067	-0.0796018024045161	0.9999940591673175	-0.0013387518591455	0.0031763774226408	0.0013893061826775	0.9998715500269705	-0.0159672563389731	-0.0031545932229372	0.0159715744409666	0.9998674698936229
frame0060	-0.0188621266190604	-0.5162699792518562	0.7503450312506125	-1.0309433099420384	-0.1343378217294857	0.1408752327570927	0.9999942286561108	0.0025005216076727	0.0023000100347622	-0.0024587274105639	0.9998349980273007	-0.0179980937676257	-0.0023446351509321	0.0179923347967202	0.9998353757367120
