# Cameras (58)
# PhotoID, X, Y, Z, Omega, Phi, Kappa, r11, r12, r13, r21, r22, r23, r31, r32, r33
frame0000	-0.0282309722856340	-0.7395004536233644	1.1140910646254973	-1.0847523095010274	-0.1105418669253375	0.2421030060890703	0.9999892114912885	0.0042612490538914	0.0018489612034325	-0.0042254741468132	0.9998117054637989	-0.0189393501948888	-0.0019293183422395	0.0189313331297807	0.9998189247842149
frame0010	-0.0293222515551319	-0.6998567875945577	1.0787341024147938	-0.5233514453747896	-0.1985675748724340	0.3053348414927244	0.9999797950879373	0.0053605058510263	0.0034167810740461	-0.0053290410782280	0.9999439157185991	-0.0091524170874071	-0.0034656510316829	0.0091340239969258	0.9999522782955946
frame0020	-0.0203995500820283	-0.6597919344263274	1.0259340597345812	-0.3347691239576435	-0.1715029062360517	0.1693179207091816	0.9999911536612778	0.0029725895209010	0.0029759554309796	-0.0029551376590559	0.9999785126791755	-0.0058516101510782	-0.0029932859206860	0.0058427640277870	0.9999784509417755
frame0030	-0.0112360502795301	-0.6218618575496399	0.9655244975455580	-0.2547893219197826	-0.0971581080025969	-0.0003658711772733	0.9999985622317397	0.0000011551360538	0.0016957396967952	0.0000063856475006	0.9999901125283717	-0.0044468870818116	-0.0016957280669766	0.0044468915166145	0.9999886747669507
frame0040	0.0012126560990283	-0.5882745583551907	0.9007084340890124	-0.2443683428271670	-0.0209197094009632	-0.2969905923335032	0.9999864992275891	-0.0051818361137597	0.0003872170470107	0.0051834401263883	0.9999774788402999	-0.0042630693935408	-0.0003651177994948	0.0042650189551902	0.9999908381091821
frame0050	-0.0044081047231184	-0.5541176625102765	0.8153930474155038	-0.8351223180659685	-0.1207607873735156	-0.1678898312955118	0.9999934857450480	-0.0028991954538437	0.0021501472482771	0.0029302196349944	0.9998895746752416	-0.0145688801441710	-0.0021076717864874	0.0145750856424564	0.9998915564190727
frame0060	-0.0188621266190604	-0.5162699792518562	0.7503450312506125	-1.0309433099420384	-0.1343378217294857	0.1408752327570927	0.9999942286561108	0.0025005216076727	0.0023000100347622	-0.0024587274105639	0.9998349980273007	-0.0179980937676257	-0.0023446351509321	0.0179923347967202	0.9998353757367120
frame0070	-0.0190833976589767	-0.4696151263207853	0.7105126234006791	-0.8152540311682115	-0.1315721631513733	0.1675803236383369	0.9999930860531396	0.0029572015992086	0.0022545076224938	-0.0029248165271757	0.9998943989396278	-0.0142350418841289	-0.0022963654327227	0.0142283494426509	0.9998961349949992
frame0080	-0.0385521541989603	-0.4229788951267553	0.6384565962516889	-1.1578790297532686	-0.2870020962740676	0.6072371296057599	0.9999312937107734	0.0106971403600031	0.0047936464218226	-0.0105979558864755	0.9997385865175510	-0.0202593671894616	-0.0050091105924483	0.0202071723902062	0.9997832660107216
frame0090	-0.0531773186408888	-0.3799318474177248	0.5638833820890198	-1.3786161918428834	-0.2788088200482948	0.9595858847014810	0.9998479187098479	0.0168593602824178	0.0044611010359458	-0.0167469519281103	0.9995683752637797	-0.0241371658163388	-0.0048661126890820	0.0240587851604253	0.9996987025118628
